aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.19,10.37,0.01,2.38,0.009,6.68,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,5.82,0.06,0.36,0.04,No
1.800492264,23.65930037,0.603507999,2.366907867,0.030988984,0.038915087,0.428329986,1.61624232,,0.610107464,0.647708602,0.085519611,1.915439609,2.723005766,0.003822583,49.9131089,3.530937269,0.087700952,0.316411548,0.040398319,No
0.02,0.63,0.05,2.85,0.03,0.04,0,0,0.63,0,0.003,0.139,15.88,0.27,0.002,4.28,0.31,0.1,0.01,0.08,No
0.01,10.68,0.06,0.14,0.05,0.5,0.08,1.13,0.24,0.59,0.59,0.051,5.48,1.35,0.004,6.7,0.65,0,0.02,0.08,No
3142.826349,21.56433555,0.125566957,1.740025117,0.003623984,2.839753784,0.513084295,0.163134971,0.839724837,0.403988616,0.293686527,0.02980029,3.028210737,0.080047776,0.003973517,16.50809843,1.047267155,0.088758943,0.116253142,0.073360999,No
0.09,13.91,0.04,0.54,0.02,0.06,0.02,0.63,0.7,0.08,0.001,0.144,9.91,0.07,0.005,0.7,0.08,0.06,0.03,0.02,Yes
0.06,13.7,0.04,0.69,0.03,0.7,0.01,0.18,0.16,0.51,0.51,0.173,7.23,1.57,0.006,6.16,0.92,0.08,0.01,0.07,No
0.09,20.45,0.08,1.2,0.04,0.04,0.08,1.16,0.4,0.25,0.002,0.09,5.38,1.72,0.01,0.18,0.93,0.1,0.04,0.04,no
0.01,15.07,0.29,1.53,0.11,1.81,0.45,0,0.45,0.3,0.008,0.197,15.61,2.16,0.001,32.55,4.86,0.05,0.04,0.06,no
0.04,11.69,0.08,0.19,0.1,0.14,0.09,0.1,0.51,0,0,0.187,1.27,1.92,0.01,5.14,7.71,0.08,0.08,0,No
4.12,10.26,0.46,4.17,0.01,0.52,0.39,0.55,1.27,0,0,0.087,16.89,1.52,0.009,42.34,2.53,0.09,0.37,0.05,no
0.03,3.07,0.04,2.92,0.08,0.07,0.04,0.05,1.36,-0.72,0,0.161,12.49,2.09,0.008,9.47,6.59,0.06,0.06,0.04,No
0.05,2.97,0.03,0.23,0.09,0.04,0.05,0.53,0.93,0.36,0.003,0.102,2.53,1.78,0,9.15,1.32,0.01,0.1,0.09,No
0.03,18.94,0.08,1.37,0.05,0.07,0.02,0.02,0.64,0,0.69,0.005,1.16,0.89,0.001,1.47,0.94,0.07,0.07,0.05,No
3.646516528,27.6817587,0.236550996,3.104104073,0.058508576,0.70893851,0.470802677,1.172140652,0.146896836,0.865439924,0.931120755,0.04824344,16.7699363,1.582860842,0.006605868,30.94112812,4.180463163,0.024666603,,0.004445615,Yes
0.01,29.4,0.09,2.53,0.03,5.11,0.04,0.08,0.55,0.14,0.006,0.001,12.25,1.61,0.008,28.81,7.4,0.03,0.05,0.07,No
0.52,22.11,0.6,2.96,0.08,0.69,0.21,1.32,1.23,0,0,0.049,18.94,1.86,0.007,32.08,0.51,0.06,0.2,0,No
0.05,17.54,0.01,3.92,0.002,5.68,0.28,0.77,1.4,0.7,0.7,0.115,14.19,1.39,0.005,8.04,5.95,0.07,0.47,0.07,No
0.03,8.89,0,0.23,0.03,0.22,0.03,1.74,0.66,0,0,0.091,0.76,2.02,0.008,2.89,1.25,0.02,0.09,0.05,No
0.03,11.48,0.09,0.12,0.03,0.1,0.06,0.24,1.23,0,0.008,0.196,10.2,0.76,0.008,2.28,1.34,0.03,0.02,0.07,No
0.76,25.22,0.02,2.99,0.001,2.28,0.89,1.27,1.25,0,0,0.076,7.49,1.32,0.008,37.7,7.52,0.01,0.15,0.08,No
0.03,23.58,0.04,0.57,0.09,0.05,0.06,1.56,0.21,0.73,0.73,0.111,4.39,1.83,0.001,6.21,3.81,0.09,0.1,0.04,No
0.04,26.91,0.3,4.33,0.02,5.8,0.79,0.05,1.48,0.34,0.009,0.031,9.94,2.32,0.001,6.26,1.11,0.09,0.14,0.08,No
0.06,16.43,0.01,0.97,0.007,0.11,0.68,1.46,0.93,0.83,0.83,0.166,8.14,1.77,0.007,13.79,0.06,0.08,0.18,0.02,No
0.09,18.81,0.65,2.38,0.04,6.76,0.38,0.1,1.26,0.38,0.007,0.001,19.63,1.76,0,10.54,2.22,0.08,0.46,0.02,No
0.11,2.84,0.01,3.54,0.005,1.85,0.15,1.99,1.29,0.86,0.86,0.047,7.52,1.5,0.002,46.24,3.95,0.04,0.14,0.02,No
0.02,0.99,0.09,1.45,0.06,0.23,0.06,0.04,0.25,0,0,0.169,7.21,1.47,0.001,7.76,3.08,0.06,0.07,0.02,No
0.06,20.38,0.08,2.3,0.03,0.4,0.05,0.26,0.16,0,0,0.176,7.08,1.65,0.009,1.34,2.31,0.05,0.09,0.09,No
0.02,4.97,0.05,0.36,0.02,0.07,0.06,0.09,0.47,0,0,0.175,13.07,1.13,0.005,8.42,4.45,0.07,0.01,0.07,No
0.05,3.44,0.04,0.38,0.002,4.77,0.19,1.77,1.43,0.97,0.97,0.118,2.17,1.03,0.002,28.76,7.36,0.03,0.1,0,no
0.01,3.68,0.01,0.32,0.02,0.38,0.1,0.81,1.43,0.72,0.72,0.037,4.53,0.62,0.003,4.41,1.24,0.09,0.04,0,No
0.04,14.52,0.06,1.62,0.08,0.1,0.07,1.97,0.26,0.51,0.51,0.122,3.36,0.53,0.008,0.28,0.51,0.06,0.05,0.04,No
0.07,28.9,0.09,1.71,0,0.04,0.08,1.95,1.18,0.81,0.81,0.075,1.29,0.1,0.005,0.15,2.83,0.08,0.03,0.01,No
0.01,9.76,0.02,1.98,0.05,0.04,0.09,0.76,1.16,0.79,0.79,0.049,16.89,1.49,0.006,1.72,0.87,0.07,0.03,0,No
0.99,28.95,0.05,2.13,0.007,7.64,0.04,0.84,0.62,0,0,0.093,10.81,1.5,0.004,57.11,0.2,0.03,0.48,0.02,No
0.08,22.94,0.06,1.19,0.09,0.36,0.04,0.21,1.43,0.32,0.007,0.097,8.12,1.45,0.007,3.09,0.11,0.05,0.09,0.01,No
0.09,19.75,0.27,2.69,0.11,7.2,0.1,0.02,0.06,0.54,0.54,0.081,3.56,1.56,0.007,10.27,7.78,0.05,0.09,0.06,no
4.11,19.85,0.02,2.26,0.002,6.98,0.1,0.78,0.06,0,0,0.081,2.72,1.54,0.007,48.66,7.78,0.05,0.09,0.06,No
0.04,4.61,0.09,0.65,0.05,0.17,0.01,0.01,0.15,0,0.004,0.154,12.44,0.81,0.006,3.59,0.81,0.06,0.04,0.01,No
3.78,19.17,0.05,0.76,0.006,6.6,0.7,0.29,0.5,0.7,0.7,0.136,18.77,1.99,0.001,35.36,3.09,0.02,0.38,0.02,No
3.18,28.09,0.53,1.23,0,3.7,0.68,1.29,1.04,0,0,0.079,15.12,1.52,0.005,39.36,3.39,0.01,0.2,0.03,no
0,4.6,0.04,1.81,0.09,0.62,0.1,1.32,1.3,0.73,0.73,0.086,5.28,1.83,0.001,6.88,1.38,0.07,0.02,0.03,no
0.06,28.93,0.03,2.84,0.003,5.6,0.37,1.38,0.63,0.97,0.97,0.017,3.83,1.39,0.004,3.3,0,0.04,0.35,0.06,no
0.14,5.44,0.99,1.34,0.05,5.99,0.72,0.02,0.15,0.24,0.004,0.154,12.7,1.54,0.006,14.66,0.02,0.06,0.45,0.01,No
3.05,19.25,0.05,3.55,0.001,4.95,0.64,0.05,0.4,0.74,0.74,0.012,13.04,1.95,0,35.75,5.77,0.06,0.46,0,No
0.1,15.37,0.09,1.41,0,0.02,0.01,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0,0.5,0.09,0.03,0.04,0.01,No
0.01,11.98,0.02,3.75,0.002,6.32,0.58,0.89,0.04,0.46,0.002,0.089,7.47,1.78,0,2.87,1.66,0.06,0.33,0.05,No
2.96,7.36,0.41,0.98,0.07,0.59,0.77,1.03,0.57,0.71,0.71,0.005,1.23,1.68,0.006,32.28,7.23,0.09,0.2,0,No
0.04,6.75,0.07,0.66,0.09,0.03,0.06,0.08,1.15,0,0.61,0.133,7.45,0.1,0,2.38,0.23,0.03,0.1,0.02,No
0.09,17.46,0.03,0.4,0.06,0.05,0.07,0.59,0.05,0.2,0.001,0.168,7.08,1.11,0.008,2.19,0.22,0.04,0.03,0.08,No
4.36,24.53,0.24,1.06,0.04,7.41,0.52,1.83,0.77,0,0.67,0.089,11.99,1.19,0.001,5.93,4.3,0.1,0.16,0.07,No
0.01,26.13,0.03,0.55,0.04,0.05,0.03,1.76,1.44,0.95,0.95,0.162,4.78,1.19,0.009,10.31,1.19,0.05,0.08,0.05,no
0.06,29.06,0,0.88,0.04,0.17,0.03,0,1.46,0,0.76,0.083,4.07,0.17,0.009,3.27,0.81,0.07,0.09,0.06,No
2.988544229,18.96347946,0.858835702,1.187066527,0.129976203,3.542949,0.595228509,0.592620585,0.547591527,0.993688437,0.520967389,0.168898714,16.07429208,423.2687604,0.005863706,58.25063822,5.006666194,0.022433421,0.093420676,0.077915755,Yes
0,26,0.08,0.31,0.04,0.02,0.05,1.62,0.96,0,0,0.138,5.66,0.34,0,0.44,0.52,0.01,0,0.06,No
0.1,26.32,0.08,0.56,0.06,0.05,0.09,0.1,0.26,0,0.55,0.013,1.74,0.07,0.008,2.16,0.2,0.03,0,0.05,No
0.06,24.8,0.05,0.06,0.04,0.19,0.03,0.87,0.16,0.41,0.003,0.043,6.83,1.42,0.008,10.15,0.56,0.02,0,0.05,No
0.04,9.41,0.07,0.16,0.08,0.03,0.1,1.26,0.34,0,0,0.093,8.54,1.79,0.007,0.68,1.33,0.05,0.01,0.04,No
0.05,8.73,0.06,1.71,0.02,0.32,0.06,0.79,0.32,0.64,0.64,0.044,0.96,1.51,0.001,3.13,3.01,0.08,0.04,0.05,No
0.435265817,11.75638809,0.206987763,0.984338864,0.043981276,8.287230156,0.112335744,1.534664564,1.467150769,0.384906085,,0.134009533,15.84873393,2.613771283,0.002503789,54.493745,6.480701351,0.093060588,0.462227382,0.03206362,No
0.07,19.45,0.09,3.02,0.08,0.13,0.07,0.78,0.09,0.83,0.83,0.138,10.55,1.71,0.009,2.47,3.59,0.09,0.05,0.05,No
2.78,26.23,0.001,2.78,0.008,2.97,0.32,1.87,1.16,0.43,0.009,0.121,12.65,1.63,0.005,55.65,6.05,0.07,0.36,0.08,No
0.01,18.33,0.04,0.42,0.09,0.58,0.09,1.41,0.37,0.79,0.79,0.085,5.77,1.7,0.007,3.42,0.85,0.06,0.03,0.08,No
0.08,10.69,0.05,0.38,0.03,0.05,0.04,0.05,0.55,0,0.78,0.118,5.55,0.75,0.003,0.99,0.34,0.04,0.06,0.07,No
0.08,24.62,0,0.21,0.02,0.42,0.01,1.56,1.02,0.04,0.001,0.075,1.79,1.77,0,7.12,0.61,0.03,0.02,0.06,no
1.986909192,14.40882555,0.431918618,3.63452064,0.114607722,2.693020504,0.791974954,0.951458888,0.882743627,0.755541884,0.905792578,0.129160546,15.18959,1.891357375,0.00964573,45.71974781,2.309742852,0.050741551,107.5846851,0.026013649,No
0.07,9.99,0.08,0.98,0.07,0.23,0.08,0.98,0.79,0,0.72,0.115,1.75,0.03,0.002,0.18,1.56,0.05,0.06,0.07,No
0.06,0.01,0.06,0.86,0.09,0.02,0.05,1.05,0.28,0.7,0.7,0.096,18.41,1.42,0.007,5.51,3.9,0.03,0.04,0.08,No
0.02,26.28,0.07,0.51,0.08,0.1,0.02,1.56,1.15,0.07,0.001,0.044,12.62,0.65,0.004,4.99,4.82,0.04,0.03,0.03,No
2.68,19.01,0.61,2.48,0.03,2.36,0.69,0.87,0.69,0,0,0.153,6.01,1.34,0.007,27.97,4.15,0.01,0.38,0.08,No
0.06,22.92,0.09,0.27,0.04,0.03,0.05,0.98,0.27,0.2,0.005,0.012,8.32,1.02,0.004,1.82,0.26,0.07,0.01,0.08,No
0.04,23.39,0.05,0.11,0.05,0.03,0.07,1.04,1.06,0.5,0.5,0.038,15.7,1.27,0.005,0.73,2.63,0.06,0.07,0.09,No
0.03,25.36,0.06,2.35,0.07,1.33,0.56,0.03,1.03,0.01,0.008,0.014,11.69,1.76,0.006,16.3,1.38,0.06,0.19,0.06,No
0.07,13.94,0.04,2.97,0.01,0.09,0.07,0.08,0.74,0,0.005,0.112,17.75,0.8,0.008,2.36,0.33,0.06,0.08,0.02,No
0.09,28.27,0,0.63,0.07,0.09,0.09,0.02,0.05,0,0.003,0.142,3.73,0.59,0.008,6.92,2.54,0.05,0.08,0.02,no
0.01,10.02,0.01,0.41,0.02,0.04,0.09,0.02,1.23,0,0.96,0.142,0.92,0.78,0.002,8.06,3.49,0.02,0.03,0.04,No
0.24,28.45,0.24,4.09,0.1,6.51,0.88,1.23,1.48,0,0.57,0.106,7.02,1.09,0.005,17.77,7.71,0.09,0.09,0.04,No
0.02,11.33,0.03,0.31,0.005,6.68,0.63,1.66,0.53,0.43,0.009,0.03,6.73,1.41,0.008,1.7,2.26,0.08,0.32,0.07,No
3.07,8.07,0.05,4.14,0.12,3.76,0.29,1.28,0.32,0,0,0.175,1.72,1.23,0.007,46.55,6.53,0.01,0.32,0.02,no
0.07,26.18,0,0.23,0.1,0.09,0.01,0.03,1.29,0,0.002,0.01,2,0.72,0.004,0.94,1.07,0.08,0.1,0.07,No
4.76,23.47,0.03,3.01,0.005,7.72,0.04,1.97,0.12,0,0,0.121,10.85,1.09,0.002,16.15,5.97,0.08,0.2,0.01,Yes
0.03,9.22,0.05,1.07,0.01,0.08,0.08,0.08,1.19,0.7,0.7,0.157,11.17,1.73,0,4.27,2.45,0.04,0.05,0.02,No
0.1,15.46,0.03,0.54,0.007,3.99,0.19,0.28,1.16,0.85,0.85,0.005,10.61,1.2,0.005,33.56,1.46,0.09,0.23,0.08,No
0.04,18.07,0.67,2.38,0.07,8.01,0.36,0.1,0.44,0.18,0,0.047,14.62,1.53,0.002,20.77,3.95,0.05,0.46,0,No
2.09,11.94,0.29,3.84,0.11,3.28,0.32,0.63,1.12,0.41,0.002,0.185,7.79,1.28,0.005,31.91,5.34,0.08,0.29,0,No
0.04,8.07,0.09,3.07,0.1,0.29,0.06,1.72,1.06,0.63,0.63,0.171,2.44,1.54,0.005,2.17,0.08,0.02,0.09,0.02,No
0.1,4.61,0.03,1.09,0.005,7.66,0.62,0.5,1.31,0.13,0.009,0.068,13.52,1.35,0,7.51,7.18,0.08,0.2,0.03,No
0.02,4.97,0.01,1.67,0.006,3.7,0.49,0.41,1.22,0.29,0.006,0.101,16.82,1.29,0.001,18.51,5.73,0.07,0.18,0.05,No
0.06,21.75,0.04,1.29,0.007,4.49,0.08,1.65,0.03,0.17,0.001,0.067,5.56,1.64,0.001,7,2.73,0.03,0.19,0,No
0.82424139,22.60944436,0.252905077,4.77355829,0.054715925,5.853159068,0.881708501,1.049406299,0.22021378,0.905743972,0.100996681,0.183086116,11.68407612,0.076429585,0.00872152,26.91392983,3.327815886,68.98155239,0.242252883,0.01223304,Yes
0.07,9.22,0.58,3.85,0.01,3.71,0.85,1.01,0.68,0.11,0.006,0.127,15.23,1.39,0.006,54.21,2.24,0,0.12,0.01,No
0.02,28.07,0.1,0.99,0.02,0.53,0.02,0.13,0.82,0.48,0.008,0.088,15.94,1.86,0,5.39,1.36,0.05,0.09,0.02,No
0.21,11.02,0.59,1.67,0.05,4.3,0.41,1.69,0.39,0.05,0.004,0.125,2.92,2.19,0.003,51.09,5.6,0.05,0.01,0.02,No
4.65,23.7,0.95,1.18,0.02,0.92,0.53,1.14,0.58,0,0.84,0.054,15.38,2.22,0.004,8.41,7.68,0.09,0.37,0.07,No
4.84,0.38,0.001,3.34,0.004,7.88,0.27,1.74,0.36,0.21,0.007,0.187,4.2,1.88,0.002,57.4,2.3,0.06,0.22,0.06,No
0.27,2,0.29,3.19,0.12,3.61,0.4,1.71,1.4,0.95,0.95,0.025,9.86,1.93,0.007,3,6.07,0.04,0.19,0.08,No
1.14,28.74,0.68,2.39,0.06,1.43,0.85,1.59,1.04,0,0,0.141,6.66,1.73,0.006,43.96,2.67,0.05,0.35,0.08,no
0.09,26.24,0.06,0.2,0.1,0.33,0.08,1.41,0.92,0,0.93,0.075,16.72,0.99,0.005,0.63,2.21,0.05,0.09,0.07,No
0.21,8.63,0.04,1.07,0.008,6.19,0.49,0.65,0.9,-0.58,0.58,0.093,10.16,1.21,0.003,10.21,5.8,0.05,0.24,0.05,No
0.05,29.67,0.01,1.42,0.05,0.14,0.03,0.14,1.42,1,1,0.082,11.3,1.46,0.006,0.29,2.69,0,0.06,0.05,No
0.09,0.49,0.51,4.84,0.05,1.95,0.34,0.04,0.61,0.21,0.001,0.089,9.97,1.13,0.004,45.12,3.97,0.04,0.32,0.06,No
0.07,5.97,0.05,0.97,0.05,0.06,0.06,1.45,0.65,0.57,0.57,0.19,7.18,1.89,0.009,1.08,0.8,0.03,0.01,0.09,no
2.27,2.65,0.04,1.87,0.004,6.28,0.57,0.28,1.25,0,0,0.048,0.39,1.88,0.008,51.03,1,0.08,0.28,0.03,Yes
2.96,13.71,0.27,1.58,0.08,5.17,0.47,1.21,1.09,0,0.77,0.158,2.6,1.78,0.004,1.19,0.89,0.05,0.04,0.08,no
0.09,16.43,0.01,0.38,0.02,0.07,0.03,0.31,0.74,0.55,0.55,0.093,7.85,1.78,0.009,4.04,1.7,0.09,0.02,0.05,No
0.03,14.93,0.1,0.44,0.04,0.12,0.1,0,1.34,0,0,0.17,16.62,2.13,0.006,6.89,4.35,0.08,0.06,0.08,No
0.03,19.27,0.46,1.64,0.12,6.31,0.52,0,1.16,0.94,0.94,0.001,5.05,1.36,0.008,43.77,4.62,0.03,0.38,0.01,No
0.07,5.75,0.07,0.57,0.07,0.01,0.02,0.02,0.97,0,0.004,0.199,13.63,0.33,0.006,1.18,2.86,0.07,0.05,0.08,no
0.27,11.91,0.72,0.9,0.07,2.34,0.1,0.02,1.33,0.16,0.003,0.004,19.23,2.06,0.001,23.47,5.77,0.08,0.08,0.04,No
0.03,10.06,0.05,0.75,0.008,6.43,0.19,0.39,1.35,1,1,0.158,0.9,1.34,0.009,41.53,4.71,0.01,0.22,0.07,No
0.918414466,1.398610982,0.338514368,2.047626478,0.077261218,6.746672527,0.784655028,1.274683286,0.499360676,,0.050576847,0.020690978,11.73470296,2.626944725,0.00496333,27.15178706,2.005188228,0.038468442,0.374661306,0.014627425,No
0.09,10.35,0.05,1.14,0.04,0.09,0.03,1.04,1.39,-0.07,0.006,0.176,4.36,0.82,0.008,1.75,2.88,0.03,0.08,0.05,No
0.07,10.97,0.75,1.27,0.09,6.19,0.2,0.01,1.34,0.48,0.003,0.162,2.91,2.03,0.008,36.61,3.71,0.03,0,0.07,No
0.66,8.61,0.94,3.39,0.08,7.38,0.43,0.7,0.8,0,0,0.1,19.36,2.2,0.001,41.47,5.96,0.05,0.08,0,No
0.02,28.33,0,2.93,0.07,0.09,0.02,1.47,1.37,0.31,0.002,0.197,13.53,1.09,0.005,1.23,0.48,0.09,0.06,0.03,No
,27.6804692,0.218785625,0.671883678,0.014703103,3.451331459,0.785057356,0.493884222,0.86823207,0.695307834,0.098160264,0.181350421,3.926858081,0.380518308,0.000936737,51.26359102,0.431589925,0.012567468,0.368577619,0.06871585,Yes
0.08,3.32,0.88,3.68,0.01,5.9,0.12,0.08,0.33,0.6,0.6,0.16,6.24,1.46,0.003,58.16,4.33,0.02,0.39,0.07,No
0.08,20.15,0.44,0.76,0.07,7.93,0.02,0.07,1.45,0.19,0.006,0.001,17.37,1.48,0.008,32.29,6.93,0.02,0.11,0.08,No
0.01,11.1,0.05,0.16,0.08,0.07,0.08,0.13,1.04,0,0.001,0.157,11.77,0.65,0.002,1.39,0.43,0.09,0.03,0,No
0.05,11.16,0.01,0.51,0.03,0.03,0.04,0.27,1.45,0,0.84,0.14,4.81,0.84,0,1.43,0.33,0.04,0.05,0.05,No
4.84,12.35,0.23,3.19,0.07,5.52,0.58,1.25,0.51,0,0.69,0.111,16.01,1.39,0.001,35.86,2.83,0.03,0.22,0.03,No
0.05,19.75,0.01,1.58,0.03,0.25,0.09,0.05,0.98,0.07,0.008,0.107,4.09,0.88,0.007,10.19,0.97,0.09,0.07,0.02,No
0.06,5.67,0.04,0.14,0.02,0.22,0.07,0.04,1.37,0.84,0.84,0.032,4.38,1.48,0.007,0.2,0.97,0.07,0.02,0,No
0.01,0,0.04,0.01,0.07,0.16,0.08,0.16,0.87,0.67,0.67,0.18,12.15,1.89,0.003,0.54,0.41,0.07,0.06,0.01,No
0.01,22.18,0.1,0.53,0.08,0.24,0.06,0,0.03,0,0.002,0.011,6.75,0.34,0.001,8.53,0.83,0.04,0.06,0.07,No
0.08,25.03,0.07,1.67,0.07,3.73,0.7,1.89,0.7,0.77,0.77,0.172,15.06,1.13,0.004,59.41,4.23,0.02,0.47,0.05,No
4.971556168,10.9481098,0.937167754,0.401017801,0.070237924,3.374199849,0.498451834,1.569224861,0.180831849,0.79349056,0.647202054,0.154704706,12.18310026,1.090893355,0.009948952,22.46956154,6.590503031,56.6569287,0.402784668,0.054522947,No
0.02,13.45,0.02,0.46,0.02,0.13,0.08,0.06,1.25,0,0.7,0.129,15.72,0.64,0.003,1.41,1.16,0.03,0.09,0.07,No
0.04,0.41,0.06,0.48,0.08,0.15,0.07,0.91,0.16,0.89,0.89,0.052,5.73,1.76,0.003,0.42,4.31,0.03,0.01,0.08,No
0.04,0.37,0.08,1.05,0.04,0.07,0.07,0.04,1.4,0,0,0.164,11.81,1.82,0.005,7.05,4.21,0.09,0.09,0.06,no
0.04,25.49,0.04,2.49,0.01,0.19,0.02,0.17,0.59,0.4,0.008,0.153,11.37,1.44,0.008,0.24,0.28,0.05,0.07,0.07,No
0.24,7.99,0.08,1.5,0.12,4.81,0.04,0.02,0.07,0.32,0,0.015,15.33,1.49,0.004,60.01,6.12,0.03,0.36,0.04,No
0.07,19.69,0.01,0.56,0.05,0.01,0.03,1.93,0.23,0.42,0.006,0.195,14.53,0.45,0.001,2.02,0.59,0.09,0.03,0.08,No
0.04,10.59,0.01,0.95,0.02,0.17,0.03,0.04,0.51,0,0,0.152,13.15,1.69,0.008,0.16,1.65,0.04,0.08,0.03,No
0.11,2.47,0.99,3.8,0.01,7.01,0.32,0.13,0.3,0.2,0.003,0.05,17.38,1.85,0.005,57.97,1.94,0.01,0.41,0,No
2.94,24.44,0.03,1.08,0.004,2.2,0.88,0.13,0.06,0.58,0.58,0.035,2.64,1.08,0.007,0.34,1.63,0.01,0.01,0.06,Yes
0.03,20.96,0.01,0.82,0.1,0.22,0.05,1.08,1.18,0.55,0.55,0.105,3.18,1.06,0.006,10.65,0.71,0.08,0.01,0.06,No
0.06,4.77,0.05,1.85,0.03,0.4,0.1,0.03,1.14,0,0.77,0.174,9.12,0.89,0.006,1.51,0.48,0.04,0.03,0.09,No
0.05,23.58,0.05,0.11,0.05,0.06,0.08,1.14,1.16,0.85,0.85,0.114,0.74,1.43,0.005,2.63,3.75,0.05,0.07,0.06,No
0.02,9.98,0.08,0.8,0.01,0.09,0.1,1.59,0.21,0.35,0.003,0.016,4.94,1.48,0.001,8.19,2.17,0.04,0.07,0.01,No
0,3.11,0.07,1.24,0.07,0.06,0.03,0.04,0.74,0,0,0.016,15.15,1,0.005,0.46,6.24,0.03,0.09,0.05,No
0.02,15.22,0.04,1.01,0.05,0.03,0.04,0.47,1.02,0.4,0,0.02,19.07,1.88,0.007,10.53,0.05,0.07,0.01,0.08,No
0.06,22.85,0.08,0.44,0,0.07,0.05,1.56,1.07,0.19,0,0.103,2.73,0.06,0.008,7.69,0.42,0.03,0.07,0,no
0.06,22.24,0.07,0.54,0.04,0.15,0.03,0.79,0.34,0,0.001,0.08,0.9,0.69,0.009,0,1.37,0.03,0.05,0.01,no
3.220126551,4.25657086,0.766995359,2.238684566,0.063157414,,0.773508178,1.647066767,0.939027947,0.83484459,0.424156134,0.153001163,11.05625767,0.406635368,0.006630984,35.45880608,3.495333995,0.027415769,0.279299615,0.046239067,Yes
0.28,6.42,0.67,0.78,0.06,0.63,0.47,0.03,0.43,0.98,0.98,0.187,9.67,1.8,0.001,7.25,4.49,0.06,0.46,0.07,No
0.09,5.43,0.04,3.14,0.008,0.83,0.52,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,29.73,6.88,0,0.47,0.08,No
3.83,21.94,0.96,2.16,0.08,0.61,0.47,0.1,1.07,0.22,0.004,0.089,16.96,1.75,0.01,16.12,7.81,0.07,0.2,0,No
0.04,19.41,0.02,0.53,0.08,0.31,0.07,1.69,1.35,0.63,0.63,0.106,18.08,1.28,0.01,0.84,2.04,0.04,0.01,0.05,No
0.08,12.82,0.01,1.62,0.03,0.06,0.06,1.39,0.66,0.7,0.7,0.126,9.14,1.75,0.003,0.38,0.75,0,0.09,0,No
0,15.04,0.07,0.1,0.07,0.08,0.05,1.46,0.45,0.3,0.008,0.197,15.39,0.62,0.001,5.15,1.05,0.05,0.09,0.06,No
0.07,7.57,0.1,0.16,0.1,0.12,0.04,1.65,1.23,0.02,0.006,0.048,10.42,1.58,0.002,8.09,0.53,0.1,0.02,0.01,No
2.21,28.7,0.49,3.59,0.03,6.55,0.1,1.86,1.05,0,0.58,0.006,6.45,1.53,0.003,43.02,6.14,0.04,0.19,0.01,No
0.43,28.29,0.01,0.88,0.005,3.55,0.65,0.01,0.43,0.27,0.007,0.033,5.85,1.28,0.001,52.7,5.14,0.01,0.06,0.05,No
0.126988603,1.085484859,0.836366156,0.651580482,0.047295495,2.561815761,0.2683603,1.050072205,0.999873653,0.01094652,0.460788289,153.7906277,4.335700743,0.97430225,0.000310402,48.68217687,4.960023338,0.029627974,0.299320898,0.005384119,No
2.85,11.98,0.02,3.75,0.002,6.32,0.58,0.89,0.04,0,0,0.089,7.47,1.78,0,2.87,1.66,0.06,0.33,0.05,Yes
0.19,27.55,0.001,3.27,0.002,1.03,0.13,0.93,0.85,0.1,0.001,0.167,15.41,1.29,0.01,59.26,0.8,0.07,0.07,0,No
0.02,15.55,1.02,4.14,0.01,0.55,0.79,0.09,0.74,0.13,0.001,0.016,14.78,1.34,0.005,37.23,6.24,0.03,0.11,0.05,no
0.02,6.57,0.08,0.25,0.02,0,0.1,0.05,0.8,0,0.54,0.163,10.42,0.15,0.008,7.18,3.53,0.01,0.07,0,No
0.85,19.27,0.19,1.88,0.05,6.48,0.52,1.95,1.16,0,0.94,0.047,4.23,1.47,0.008,43.72,4.62,0.03,0.38,0.01,No
4.75,14.91,0.04,2.4,0.001,6.36,0.35,1.48,0.54,0,0,0.126,11.21,1.22,0.007,9.56,7.9,0.02,0.17,0.06,Yes
0.06,19.47,0.51,1.18,0.07,1.28,0.76,0.07,0.26,0.92,0.92,0.105,4.64,1.82,0.006,50.57,7.42,0.01,0.33,0.04,no
0.05,19.73,0.05,0.14,0.05,0.05,0.09,1.05,0.68,0.39,0.001,0.159,7.45,1.81,0.004,3.63,2.87,0.02,0.06,0.03,No
0.03,21.48,0.11,3.76,0.03,5.69,0.08,0.35,1.43,0.71,0.71,0.061,18.41,1.05,0.004,49.65,2.9,0.05,0.46,0.03,No
0.03,11.19,0.07,1,0.05,0.05,0.08,0.62,0.88,0,0.002,0.167,10.13,0.81,0.008,2.88,0.48,0.1,0.02,0.04,no
0.03,11.73,0.01,0.5,0.1,0.3,0.09,0.06,1.43,0.16,0,0.075,14.67,1,0.002,8.44,3.34,0,0.09,0.02,no
0.04,9.33,0.05,0.87,0.09,0.22,0.04,0.55,0.96,0.11,0.001,0.131,19.12,0.14,0.007,0.36,4.45,0.08,0.08,0.06,No
