@relation waterQuality

@attribute aluminium numeric
@attribute ammonia numeric
@attribute arsenic numeric
@attribute barium numeric
@attribute cadmium numeric
@attribute chloramine numeric
@attribute chromium numeric
@attribute copper numeric
@attribute flouride numeric
@attribute bacteria numeric
@attribute viruses numeric
@attribute lead numeric
@attribute nitrates numeric
@attribute nitrites numeric
@attribute mercury numeric
@attribute perchlorate numeric
@attribute radium numeric
@attribute selenium numeric
@attribute silver numeric
@attribute uranium numeric
@attribute is_safe {No,no,Yes,yes,Unknown}

@data
0.04,8.56,0.07,0.2,0.03,0.05,0.09,1.11,0.36,0,0.006,0.189,17.2,0.53,0.01,7.42,4.29,0.01,0,0.05,No
0.01,19.69,0.09,1.64,0.07,0.06,0.07,0.08,1.03,0,0.002,0.141,16.63,0.04,0.006,5.79,0.22,0.1,0.05,0.08,No
0.15,10.42,0.05,3.89,0.002,6.83,0.2,0.07,0.73,0.06,0.001,0.157,10.83,1.84,0.006,16.47,1.34,0.03,0.06,0.04,No
0.03,2.52,0.09,0.86,0.02,0.55,0.01,0.1,0.46,0.22,0.001,0.165,5.52,1.89,0.002,12.78,0.45,0.05,0.05,0.06,No
0.03,9.01,0.09,0.11,0.06,0.06,0.07,0.04,0.93,0,0,0.166,8.64,1.83,0.007,1.82,0.06,0.08,0.1,0.02,No
0.05,12.11,0.76,3.84,0.05,5.33,0.84,0.1,0.62,0.72,0.72,0.001,16.51,2.21,0.004,25.85,1.06,0.06,0.4,0.02,No
0.88,14.49,1.02,3.09,0.01,0.34,0.27,1.23,1.01,0.6,0.6,0.04,11.95,1.98,0.007,4.65,4.47,0.02,0.29,0.01,No
0.07,6.16,0.38,4.09,0.02,2.9,0.11,0.01,1.31,0.15,0.009,0.001,5.25,1.56,0.008,18,5.37,0.02,0.21,0,No
2.46,6.7,0.02,2.35,0.002,7.17,0.5,1.04,0.63,0.09,0.007,0.179,7.76,1.46,0.001,8.62,0.51,0.04,0.08,0.09,Yes
0.08,0.17,0.03,0.65,0.08,0.02,0.03,0.02,0.91,0,0,0.05,10.04,1.44,0.005,0.1,7.93,0.09,0.05,0.01,No
0.03,20.35,0.01,1.47,0.003,3.09,0.52,1.68,1.4,0.16,0.005,0.164,10.88,1.54,0.005,19.88,4.21,0.09,0.17,0.06,No
0.08,4.51,0.08,0.32,0,0.56,0.1,0.93,0.2,0.51,0.51,0.105,6.13,1.74,0.002,3.54,0.74,0.04,0.02,0.05,no
3.37,1.07,0.04,1.86,0.003,2.9,0.84,1.92,1.2,0.32,0.003,0.082,18.91,1.73,0.008,23.6,0.37,0.02,0.46,0.08,Yes
0.01,18.67,0.05,0.47,0.07,0.3,0.06,0.02,0.84,0,0.001,0.165,13.2,0.35,0.009,0.29,0.74,0.01,0.06,0.01,no
0.03,0.82,0.08,0.6,0.03,0.39,0.04,0.06,1.47,0,0,0.097,2.95,1.37,0.003,6.25,7.8,0.01,0.03,0.01,no
0.03,13.34,0.01,2.13,0.005,0.88,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,3.52,0.04,0.42,0.02,No
0.04,23.57,0.03,1.57,0.03,0.03,0.03,1.17,1.09,0,0.008,0.089,13.73,0.87,0.004,3.42,0.42,0.03,0.05,0.08,No
0.05,24.7,0.05,0.63,0.02,0.03,0.02,0.07,0.13,0.44,0.008,0.019,12.39,1.03,0.003,4.28,1.56,0.02,0.03,0.04,No
0.08,6.98,0.07,0.42,0.07,0.05,0,0.06,1.14,0,0.006,0.18,15.86,0.92,0.01,9.72,5.05,0.08,0.06,0.01,No
0.15,29.1,0.01,2.38,0.009,3.42,0.86,1.61,1.39,0.09,0.005,0.043,16.1,1.13,0,39.6,3.6,0.04,0.12,0.05,No
3.93,20.98,0.96,4.25,0.01,3.65,0.02,0.19,0.52,0,0,0.062,7.29,1.82,0.004,29.74,6.65,0,0.42,0.02,No
2.901846,5138.89513,0.150602,3.437148,0.059271,0.406711,0.464511,1.531088,0.519725,0.253931,0.25278,0.169121,13.677349,1.930344,0.000045,28.662353,1.004576,0.012094,0.281104,0.072776,Yes
0.35,26.57,0.58,1.53,0.06,2.36,0.18,0.07,1.44,0.95,0.95,0.162,5.65,1.8,0.009,42.8,3.61,0.05,0.02,0.05,No
1.4,5.43,0.04,3.14,0.008,0.83,0.52,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,29.73,6.88,0,0.47,0.08,Yes
0.53,5.44,0.001,2.71,0.008,4.47,0.43,1.11,0.07,0,0,0.155,12.01,1.19,0.002,34.44,0.02,0.07,0.05,0.01,Yes
0.04,13.07,0.03,0.91,0.005,6.13,0.83,1.56,0.25,0.54,0.54,0.023,8.32,1.39,0.008,57.33,2.6,0.03,0.4,0.09,no
0,9.11,0.01,1.32,0,0.4,0.09,0.68,0.79,0,0.002,0.014,7.16,0.76,0.009,6.82,5.1,0.01,0.07,0.02,No
0.08,3.91,0.01,3.06,0.009,5.06,0.84,1.15,1.03,0.4,0.001,0.145,5.04,1.14,0.002,46.47,0.53,0.05,0.13,0.03,No
0,0.65,0.75,0.97,0.02,7.79,0.34,0.03,1.14,0.22,0.002,0.001,1.49,2.05,0.01,2.24,2.74,0.02,0.18,0.06,No
0.04,7.97,0.06,0.8,0.07,0.16,0.08,1.28,0.32,0,0.53,0.175,1.42,0.35,0.007,3.32,3.85,0.01,0.1,0.02,No
4.04,0.98,0.02,1.62,0.004,4.54,0.24,1.66,0.64,0.1,0.002,0.124,12.21,1.06,0.007,24.01,3.65,0.05,0.37,0.02,Yes
0.05,17.06,0.01,0.48,0,0,0,0.05,1.42,0,0.007,0.177,0.19,0.6,0.002,3.83,1.96,0.06,0.02,0.06,No
0.17,1.54,0.01,3.25,0.002,4.24,0.45,1.13,1.05,0.97,0.97,0.007,5.79,1.3,0.006,25.84,6.28,0.01,0.42,0.08,No
0.04,12.82,0.05,0.48,0.03,0.42,0.1,1.89,0.9,0,0,0.002,8.3,1.8,0.001,0.28,3.96,0.03,0.04,0.04,No
2.975105,13.319779,0.820633,1.435419,0.003133,5.85073,0.240276,1.313018,0.277841,0.587033,0.638305,0.100061,15.576103,0.089852,?,46.083568,5.664245,0.048405,0.217077,0.047746,Yes
0.01,9.15,0.01,2.89,0.03,0.15,0.05,0.75,0.09,0,0,0.183,11.96,1.99,0.001,0.1,1.75,0.03,0.09,0.05,No
0.15,15.61,0.02,2.15,0.007,2.8,0.34,0.98,0.23,0.93,0.93,0.164,5.03,1.49,0.007,45.98,3.73,0.06,0.28,0.05,No
3.008486,6.831905,1.049246,1.746972,0.030801,1.759678,0.481896,0.984369,0.937899,0.969199,0.959247,0.110964,4.727823,0.721668,0.008967,46.490421,3.737282,0.083671,0.228062,53.494281,Yes
0.03,5.78,0.05,0.36,0.05,0.56,0.03,0.09,0.63,-0.09,0.007,0.179,7.76,0.1,0.001,1.09,0.11,0.04,0,0.09,No
0.03,0.03,0.05,0.19,0.04,0.03,0.08,0.75,1.26,0,0,0.097,0.63,1.38,0.006,7.69,0.16,0.07,0.08,0.08,No
0.23,1.72,0.04,2.83,0.006,0.49,0.25,0.31,1.29,0.56,0.56,0.026,17.08,1.58,0.002,53.96,0.98,0.02,0.21,0.08,No
3.753756,11.797747,0.531342,4.614078,0.108441,2.275228,0.525485,1.123579,?,0.394676,0.081673,0.003843,18.26382,1.092708,0.007224,44.192261,3.712541,0.044696,0.046921,0.072348,No
0.07,15.98,0.06,3,0.07,0.49,0.06,0.58,1.07,0.52,0.52,0.103,15.72,1.89,0.005,2.53,4.76,0.01,0.03,0,No
0.09,5.58,0.09,0.37,0.01,0.29,0.08,0.08,0.67,0,0,0.105,5.96,1.55,0.003,7.38,6.25,0.04,0.05,0.01,No
0.11,12.97,0.08,1.16,0.1,6.28,0.83,0.07,0.25,0.54,0.54,0.023,8.96,1.54,0.008,49.56,2.6,0.03,0.4,0.09,No
0,18.82,0.02,1.6,0.001,2.55,0.82,0.51,0.92,0.14,0.006,0.072,1.59,1.27,0.01,28.2,7.31,0.06,0.42,0.06,No
0.06,11.53,0.08,0.05,0.08,0.08,0.06,0.24,1.23,0,0.008,0.196,9.6,1.65,0.008,5.07,2.82,0.03,0.09,0.07,No
2.722634,?,0.072025,4.142168,0.047607,7.077044,0.265449,0.58363,1.139428,0.19521,0.302257,0.076852,2.581433,2.163305,0.002473,18.084328,0.305412,0.033042,0.408524,0.062894,No
0.04,5.86,0.05,0.15,0.04,0.05,0.01,0.01,0.55,0,0,0.16,3.88,1.65,0.008,8.25,7.56,0.02,0.04,0.06,No
0.08,27.08,0,0.96,0.09,0.08,0.09,0.04,1.15,0.07,0.001,0.044,12.52,0.74,0.004,4.12,0.04,0.04,0.08,0.03,No
0.05,25.43,0,0.85,0.02,0.1,0.1,0,1.05,0,0.007,0.185,13.73,0.03,0.003,0.81,1.54,0.05,0.08,0.07,No
0.02,2.75,0.06,0.16,0.05,0.05,0.04,0.72,0.42,0.75,0.75,0.07,12.96,1.5,0.005,4.78,0.63,0,0.05,0.03,No
0.06,5.35,0.03,0.94,0.03,0.45,0,0.01,0.38,0.04,0,0.166,1.19,1.54,0.01,12.63,2.6,0.09,0.07,0.01,No
0.08,13.9,0.86,1.04,0.11,2.39,0.29,0.99,0.31,0.01,0.007,0.19,11.3,1.44,0.003,35.07,3.41,0.04,0.09,0.04,No
3.926032,26.950953,0.483805,0.439771,0.124793,3.102909,0.328034,1.073394,1.206692,0.830846,0.503952,0.18088,4.610068,2871.027208,0.002642,32.23688,4.818263,0.058634,0.347017,0.034724,Yes
1,24.74,0.49,2.74,0.12,7.5,0.76,2,1,0,0.79,0.169,10.61,1.44,0.009,45.45,7.05,0.01,0.42,0.06,No
1.29,10.17,0.94,3.45,0.11,7.09,0.67,0.36,1.31,0,0.64,0.154,9.51,2.05,0.006,29.43,7.73,0.06,0.27,0.01,no
0.05,19.48,0.01,0.76,0.05,0.01,0.09,0.38,0.02,0.76,0.76,0.121,7.47,1.37,0.008,2.68,0.06,0.07,0.01,0.09,No
0.06,20.94,0.001,1.34,0.001,3.48,0.15,0.54,1.4,0.55,0.55,0.073,16.37,1.41,0.006,29.51,4.2,0.04,0.16,0.04,No
0.04,23.01,0.02,1.89,0.07,0.38,0.08,0.02,1.24,0,0.75,0.124,1.91,0.11,0.008,1.47,0.7,0.08,0.01,0.06,No
3.41,19.19,0.97,1.31,0.1,4.69,0.35,1.37,0.65,0,0,0.034,11.37,2.28,0.008,47.68,6.75,0.06,0.42,0.02,no
0.19,10.37,0.01,2.38,0.009,6.68,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,5.82,0.06,0.36,0.04,No
1.800492,23.6593,0.603508,2.366908,0.030989,0.038915,0.42833,1.616242,?,0.610107,0.647709,0.08552,1.91544,2.723006,0.003823,49.913109,3.530937,0.087701,0.316412,0.040398,No
0.02,0.63,0.05,2.85,0.03,0.04,0,0,0.63,0,0.003,0.139,15.88,0.27,0.002,4.28,0.31,0.1,0.01,0.08,No
0.01,10.68,0.06,0.14,0.05,0.5,0.08,1.13,0.24,0.59,0.59,0.051,5.48,1.35,0.004,6.7,0.65,0,0.02,0.08,No
3142.826349,21.564336,0.125567,1.740025,0.003624,2.839754,0.513084,0.163135,0.839725,0.403989,0.293687,0.0298,3.028211,0.080048,0.003974,16.508098,1.047267,0.088759,0.116253,0.073361,No
0.09,13.91,0.04,0.54,0.02,0.06,0.02,0.63,0.7,0.08,0.001,0.144,9.91,0.07,0.005,0.7,0.08,0.06,0.03,0.02,Yes
0.06,13.7,0.04,0.69,0.03,0.7,0.01,0.18,0.16,0.51,0.51,0.173,7.23,1.57,0.006,6.16,0.92,0.08,0.01,0.07,No
0.09,20.45,0.08,1.2,0.04,0.04,0.08,1.16,0.4,0.25,0.002,0.09,5.38,1.72,0.01,0.18,0.93,0.1,0.04,0.04,no
0.01,15.07,0.29,1.53,0.11,1.81,0.45,0,0.45,0.3,0.008,0.197,15.61,2.16,0.001,32.55,4.86,0.05,0.04,0.06,no
0.04,11.69,0.08,0.19,0.1,0.14,0.09,0.1,0.51,0,0,0.187,1.27,1.92,0.01,5.14,7.71,0.08,0.08,0,No
4.12,10.26,0.46,4.17,0.01,0.52,0.39,0.55,1.27,0,0,0.087,16.89,1.52,0.009,42.34,2.53,0.09,0.37,0.05,no
0.03,3.07,0.04,2.92,0.08,0.07,0.04,0.05,1.36,-0.72,0,0.161,12.49,2.09,0.008,9.47,6.59,0.06,0.06,0.04,No
0.05,2.97,0.03,0.23,0.09,0.04,0.05,0.53,0.93,0.36,0.003,0.102,2.53,1.78,0,9.15,1.32,0.01,0.1,0.09,No
0.03,18.94,0.08,1.37,0.05,0.07,0.02,0.02,0.64,0,0.69,0.005,1.16,0.89,0.001,1.47,0.94,0.07,0.07,0.05,No
3.646517,27.681759,0.236551,3.104104,0.058509,0.708939,0.470803,1.172141,0.146897,0.86544,0.931121,0.048243,16.769936,1.582861,0.006606,30.941128,4.180463,0.024667,?,0.004446,Yes
0.01,29.4,0.09,2.53,0.03,5.11,0.04,0.08,0.55,0.14,0.006,0.001,12.25,1.61,0.008,28.81,7.4,0.03,0.05,0.07,No
0.52,22.11,0.6,2.96,0.08,0.69,0.21,1.32,1.23,0,0,0.049,18.94,1.86,0.007,32.08,0.51,0.06,0.2,0,No
0.05,17.54,0.01,3.92,0.002,5.68,0.28,0.77,1.4,0.7,0.7,0.115,14.19,1.39,0.005,8.04,5.95,0.07,0.47,0.07,No
0.03,8.89,0,0.23,0.03,0.22,0.03,1.74,0.66,0,0,0.091,0.76,2.02,0.008,2.89,1.25,0.02,0.09,0.05,No
0.03,11.48,0.09,0.12,0.03,0.1,0.06,0.24,1.23,0,0.008,0.196,10.2,0.76,0.008,2.28,1.34,0.03,0.02,0.07,No
0.76,25.22,0.02,2.99,0.001,2.28,0.89,1.27,1.25,0,0,0.076,7.49,1.32,0.008,37.7,7.52,0.01,0.15,0.08,No
0.03,23.58,0.04,0.57,0.09,0.05,0.06,1.56,0.21,0.73,0.73,0.111,4.39,1.83,0.001,6.21,3.81,0.09,0.1,0.04,No
0.04,26.91,0.3,4.33,0.02,5.8,0.79,0.05,1.48,0.34,0.009,0.031,9.94,2.32,0.001,6.26,1.11,0.09,0.14,0.08,No
0.06,16.43,0.01,0.97,0.007,0.11,0.68,1.46,0.93,0.83,0.83,0.166,8.14,1.77,0.007,13.79,0.06,0.08,0.18,0.02,No
0.09,18.81,0.65,2.38,0.04,6.76,0.38,0.1,1.26,0.38,0.007,0.001,19.63,1.76,0,10.54,2.22,0.08,0.46,0.02,No
0.11,2.84,0.01,3.54,0.005,1.85,0.15,1.99,1.29,0.86,0.86,0.047,7.52,1.5,0.002,46.24,3.95,0.04,0.14,0.02,No
0.02,0.99,0.09,1.45,0.06,0.23,0.06,0.04,0.25,0,0,0.169,7.21,1.47,0.001,7.76,3.08,0.06,0.07,0.02,No
0.06,20.38,0.08,2.3,0.03,0.4,0.05,0.26,0.16,0,0,0.176,7.08,1.65,0.009,1.34,2.31,0.05,0.09,0.09,No
0.02,4.97,0.05,0.36,0.02,0.07,0.06,0.09,0.47,0,0,0.175,13.07,1.13,0.005,8.42,4.45,0.07,0.01,0.07,No
0.05,3.44,0.04,0.38,0.002,4.77,0.19,1.77,1.43,0.97,0.97,0.118,2.17,1.03,0.002,28.76,7.36,0.03,0.1,0,no
0.01,3.68,0.01,0.32,0.02,0.38,0.1,0.81,1.43,0.72,0.72,0.037,4.53,0.62,0.003,4.41,1.24,0.09,0.04,0,No
0.04,14.52,0.06,1.62,0.08,0.1,0.07,1.97,0.26,0.51,0.51,0.122,3.36,0.53,0.008,0.28,0.51,0.06,0.05,0.04,No
0.07,28.9,0.09,1.71,0,0.04,0.08,1.95,1.18,0.81,0.81,0.075,1.29,0.1,0.005,0.15,2.83,0.08,0.03,0.01,No
0.01,9.76,0.02,1.98,0.05,0.04,0.09,0.76,1.16,0.79,0.79,0.049,16.89,1.49,0.006,1.72,0.87,0.07,0.03,0,No
0.99,28.95,0.05,2.13,0.007,7.64,0.04,0.84,0.62,0,0,0.093,10.81,1.5,0.004,57.11,0.2,0.03,0.48,0.02,No
0.08,22.94,0.06,1.19,0.09,0.36,0.04,0.21,1.43,0.32,0.007,0.097,8.12,1.45,0.007,3.09,0.11,0.05,0.09,0.01,No
0.09,19.75,0.27,2.69,0.11,7.2,0.1,0.02,0.06,0.54,0.54,0.081,3.56,1.56,0.007,10.27,7.78,0.05,0.09,0.06,no
4.11,19.85,0.02,2.26,0.002,6.98,0.1,0.78,0.06,0,0,0.081,2.72,1.54,0.007,48.66,7.78,0.05,0.09,0.06,No
0.04,4.61,0.09,0.65,0.05,0.17,0.01,0.01,0.15,0,0.004,0.154,12.44,0.81,0.006,3.59,0.81,0.06,0.04,0.01,No
3.78,19.17,0.05,0.76,0.006,6.6,0.7,0.29,0.5,0.7,0.7,0.136,18.77,1.99,0.001,35.36,3.09,0.02,0.38,0.02,No
3.18,28.09,0.53,1.23,0,3.7,0.68,1.29,1.04,0,0,0.079,15.12,1.52,0.005,39.36,3.39,0.01,0.2,0.03,no
0,4.6,0.04,1.81,0.09,0.62,0.1,1.32,1.3,0.73,0.73,0.086,5.28,1.83,0.001,6.88,1.38,0.07,0.02,0.03,no
0.06,28.93,0.03,2.84,0.003,5.6,0.37,1.38,0.63,0.97,0.97,0.017,3.83,1.39,0.004,3.3,0,0.04,0.35,0.06,no
0.14,5.44,0.99,1.34,0.05,5.99,0.72,0.02,0.15,0.24,0.004,0.154,12.7,1.54,0.006,14.66,0.02,0.06,0.45,0.01,No
3.05,19.25,0.05,3.55,0.001,4.95,0.64,0.05,0.4,0.74,0.74,0.012,13.04,1.95,0,35.75,5.77,0.06,0.46,0,No
0.1,15.37,0.09,1.41,0,0.02,0.01,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0,0.5,0.09,0.03,0.04,0.01,No
0.01,11.98,0.02,3.75,0.002,6.32,0.58,0.89,0.04,0.46,0.002,0.089,7.47,1.78,0,2.87,1.66,0.06,0.33,0.05,No
2.96,7.36,0.41,0.98,0.07,0.59,0.77,1.03,0.57,0.71,0.71,0.005,1.23,1.68,0.006,32.28,7.23,0.09,0.2,0,No
0.04,6.75,0.07,0.66,0.09,0.03,0.06,0.08,1.15,0,0.61,0.133,7.45,0.1,0,2.38,0.23,0.03,0.1,0.02,No
0.09,17.46,0.03,0.4,0.06,0.05,0.07,0.59,0.05,0.2,0.001,0.168,7.08,1.11,0.008,2.19,0.22,0.04,0.03,0.08,No
4.36,24.53,0.24,1.06,0.04,7.41,0.52,1.83,0.77,0,0.67,0.089,11.99,1.19,0.001,5.93,4.3,0.1,0.16,0.07,No
0.01,26.13,0.03,0.55,0.04,0.05,0.03,1.76,1.44,0.95,0.95,0.162,4.78,1.19,0.009,10.31,1.19,0.05,0.08,0.05,no
0.06,29.06,0,0.88,0.04,0.17,0.03,0,1.46,0,0.76,0.083,4.07,0.17,0.009,3.27,0.81,0.07,0.09,0.06,No
2.988544,18.963479,0.858836,1.187067,0.129976,3.542949,0.595229,0.592621,0.547592,0.993688,0.520967,0.168899,16.074292,423.26876,0.005864,58.250638,5.006666,0.022433,0.093421,0.077916,Yes
0,26,0.08,0.31,0.04,0.02,0.05,1.62,0.96,0,0,0.138,5.66,0.34,0,0.44,0.52,0.01,0,0.06,No
0.1,26.32,0.08,0.56,0.06,0.05,0.09,0.1,0.26,0,0.55,0.013,1.74,0.07,0.008,2.16,0.2,0.03,0,0.05,No
0.06,24.8,0.05,0.06,0.04,0.19,0.03,0.87,0.16,0.41,0.003,0.043,6.83,1.42,0.008,10.15,0.56,0.02,0,0.05,No
0.04,9.41,0.07,0.16,0.08,0.03,0.1,1.26,0.34,0,0,0.093,8.54,1.79,0.007,0.68,1.33,0.05,0.01,0.04,No
0.05,8.73,0.06,1.71,0.02,0.32,0.06,0.79,0.32,0.64,0.64,0.044,0.96,1.51,0.001,3.13,3.01,0.08,0.04,0.05,No
0.435266,11.756388,0.206988,0.984339,0.043981,8.28723,0.112336,1.534665,1.467151,0.384906,?,0.13401,15.848734,2.613771,0.002504,54.493745,6.480701,0.093061,0.462227,0.032064,No
0.07,19.45,0.09,3.02,0.08,0.13,0.07,0.78,0.09,0.83,0.83,0.138,10.55,1.71,0.009,2.47,3.59,0.09,0.05,0.05,No
2.78,26.23,0.001,2.78,0.008,2.97,0.32,1.87,1.16,0.43,0.009,0.121,12.65,1.63,0.005,55.65,6.05,0.07,0.36,0.08,No
0.01,18.33,0.04,0.42,0.09,0.58,0.09,1.41,0.37,0.79,0.79,0.085,5.77,1.7,0.007,3.42,0.85,0.06,0.03,0.08,No
0.08,10.69,0.05,0.38,0.03,0.05,0.04,0.05,0.55,0,0.78,0.118,5.55,0.75,0.003,0.99,0.34,0.04,0.06,0.07,No
0.08,24.62,0,0.21,0.02,0.42,0.01,1.56,1.02,0.04,0.001,0.075,1.79,1.77,0,7.12,0.61,0.03,0.02,0.06,no
1.986909,14.408826,0.431919,3.634521,0.114608,2.693021,0.791975,0.951459,0.882744,0.755542,0.905793,0.129161,15.18959,1.891357,0.009646,45.719748,2.309743,0.050742,107.584685,0.026014,No
0.07,9.99,0.08,0.98,0.07,0.23,0.08,0.98,0.79,0,0.72,0.115,1.75,0.03,0.002,0.18,1.56,0.05,0.06,0.07,No
0.06,0.01,0.06,0.86,0.09,0.02,0.05,1.05,0.28,0.7,0.7,0.096,18.41,1.42,0.007,5.51,3.9,0.03,0.04,0.08,No
0.02,26.28,0.07,0.51,0.08,0.1,0.02,1.56,1.15,0.07,0.001,0.044,12.62,0.65,0.004,4.99,4.82,0.04,0.03,0.03,No
2.68,19.01,0.61,2.48,0.03,2.36,0.69,0.87,0.69,0,0,0.153,6.01,1.34,0.007,27.97,4.15,0.01,0.38,0.08,No
0.06,22.92,0.09,0.27,0.04,0.03,0.05,0.98,0.27,0.2,0.005,0.012,8.32,1.02,0.004,1.82,0.26,0.07,0.01,0.08,No
0.04,23.39,0.05,0.11,0.05,0.03,0.07,1.04,1.06,0.5,0.5,0.038,15.7,1.27,0.005,0.73,2.63,0.06,0.07,0.09,No
0.03,25.36,0.06,2.35,0.07,1.33,0.56,0.03,1.03,0.01,0.008,0.014,11.69,1.76,0.006,16.3,1.38,0.06,0.19,0.06,No
0.07,13.94,0.04,2.97,0.01,0.09,0.07,0.08,0.74,0,0.005,0.112,17.75,0.8,0.008,2.36,0.33,0.06,0.08,0.02,No
0.09,28.27,0,0.63,0.07,0.09,0.09,0.02,0.05,0,0.003,0.142,3.73,0.59,0.008,6.92,2.54,0.05,0.08,0.02,no
0.01,10.02,0.01,0.41,0.02,0.04,0.09,0.02,1.23,0,0.96,0.142,0.92,0.78,0.002,8.06,3.49,0.02,0.03,0.04,No
0.24,28.45,0.24,4.09,0.1,6.51,0.88,1.23,1.48,0,0.57,0.106,7.02,1.09,0.005,17.77,7.71,0.09,0.09,0.04,No
0.02,11.33,0.03,0.31,0.005,6.68,0.63,1.66,0.53,0.43,0.009,0.03,6.73,1.41,0.008,1.7,2.26,0.08,0.32,0.07,No
3.07,8.07,0.05,4.14,0.12,3.76,0.29,1.28,0.32,0,0,0.175,1.72,1.23,0.007,46.55,6.53,0.01,0.32,0.02,no
0.07,26.18,0,0.23,0.1,0.09,0.01,0.03,1.29,0,0.002,0.01,2,0.72,0.004,0.94,1.07,0.08,0.1,0.07,No
4.76,23.47,0.03,3.01,0.005,7.72,0.04,1.97,0.12,0,0,0.121,10.85,1.09,0.002,16.15,5.97,0.08,0.2,0.01,Yes
0.03,9.22,0.05,1.07,0.01,0.08,0.08,0.08,1.19,0.7,0.7,0.157,11.17,1.73,0,4.27,2.45,0.04,0.05,0.02,No
0.1,15.46,0.03,0.54,0.007,3.99,0.19,0.28,1.16,0.85,0.85,0.005,10.61,1.2,0.005,33.56,1.46,0.09,0.23,0.08,No
0.04,18.07,0.67,2.38,0.07,8.01,0.36,0.1,0.44,0.18,0,0.047,14.62,1.53,0.002,20.77,3.95,0.05,0.46,0,No
2.09,11.94,0.29,3.84,0.11,3.28,0.32,0.63,1.12,0.41,0.002,0.185,7.79,1.28,0.005,31.91,5.34,0.08,0.29,0,No
0.04,8.07,0.09,3.07,0.1,0.29,0.06,1.72,1.06,0.63,0.63,0.171,2.44,1.54,0.005,2.17,0.08,0.02,0.09,0.02,No
0.1,4.61,0.03,1.09,0.005,7.66,0.62,0.5,1.31,0.13,0.009,0.068,13.52,1.35,0,7.51,7.18,0.08,0.2,0.03,No
0.02,4.97,0.01,1.67,0.006,3.7,0.49,0.41,1.22,0.29,0.006,0.101,16.82,1.29,0.001,18.51,5.73,0.07,0.18,0.05,No
0.06,21.75,0.04,1.29,0.007,4.49,0.08,1.65,0.03,0.17,0.001,0.067,5.56,1.64,0.001,7,2.73,0.03,0.19,0,No
0.824241,22.609444,0.252905,4.773558,0.054716,5.853159,0.881709,1.049406,0.220214,0.905744,0.100997,0.183086,11.684076,0.07643,0.008722,26.91393,3.327816,68.981552,0.242253,0.012233,Yes
0.07,9.22,0.58,3.85,0.01,3.71,0.85,1.01,0.68,0.11,0.006,0.127,15.23,1.39,0.006,54.21,2.24,0,0.12,0.01,No
0.02,28.07,0.1,0.99,0.02,0.53,0.02,0.13,0.82,0.48,0.008,0.088,15.94,1.86,0,5.39,1.36,0.05,0.09,0.02,No
0.21,11.02,0.59,1.67,0.05,4.3,0.41,1.69,0.39,0.05,0.004,0.125,2.92,2.19,0.003,51.09,5.6,0.05,0.01,0.02,No
4.65,23.7,0.95,1.18,0.02,0.92,0.53,1.14,0.58,0,0.84,0.054,15.38,2.22,0.004,8.41,7.68,0.09,0.37,0.07,No
4.84,0.38,0.001,3.34,0.004,7.88,0.27,1.74,0.36,0.21,0.007,0.187,4.2,1.88,0.002,57.4,2.3,0.06,0.22,0.06,No
0.27,2,0.29,3.19,0.12,3.61,0.4,1.71,1.4,0.95,0.95,0.025,9.86,1.93,0.007,3,6.07,0.04,0.19,0.08,No
1.14,28.74,0.68,2.39,0.06,1.43,0.85,1.59,1.04,0,0,0.141,6.66,1.73,0.006,43.96,2.67,0.05,0.35,0.08,no
0.09,26.24,0.06,0.2,0.1,0.33,0.08,1.41,0.92,0,0.93,0.075,16.72,0.99,0.005,0.63,2.21,0.05,0.09,0.07,No
0.21,8.63,0.04,1.07,0.008,6.19,0.49,0.65,0.9,-0.58,0.58,0.093,10.16,1.21,0.003,10.21,5.8,0.05,0.24,0.05,No
0.05,29.67,0.01,1.42,0.05,0.14,0.03,0.14,1.42,1,1,0.082,11.3,1.46,0.006,0.29,2.69,0,0.06,0.05,No
0.09,0.49,0.51,4.84,0.05,1.95,0.34,0.04,0.61,0.21,0.001,0.089,9.97,1.13,0.004,45.12,3.97,0.04,0.32,0.06,No
0.07,5.97,0.05,0.97,0.05,0.06,0.06,1.45,0.65,0.57,0.57,0.19,7.18,1.89,0.009,1.08,0.8,0.03,0.01,0.09,no
2.27,2.65,0.04,1.87,0.004,6.28,0.57,0.28,1.25,0,0,0.048,0.39,1.88,0.008,51.03,1,0.08,0.28,0.03,Yes
2.96,13.71,0.27,1.58,0.08,5.17,0.47,1.21,1.09,0,0.77,0.158,2.6,1.78,0.004,1.19,0.89,0.05,0.04,0.08,no
0.09,16.43,0.01,0.38,0.02,0.07,0.03,0.31,0.74,0.55,0.55,0.093,7.85,1.78,0.009,4.04,1.7,0.09,0.02,0.05,No
0.03,14.93,0.1,0.44,0.04,0.12,0.1,0,1.34,0,0,0.17,16.62,2.13,0.006,6.89,4.35,0.08,0.06,0.08,No
0.03,19.27,0.46,1.64,0.12,6.31,0.52,0,1.16,0.94,0.94,0.001,5.05,1.36,0.008,43.77,4.62,0.03,0.38,0.01,No
